"year","genus","species","weight","plot_type"
1981,"Dipodomys","ordii",58,"Control"
1981,"Dipodomys","ordii",58,"Control"
1981,"Dipodomys","ordii",63,"Control"
1981,"Dipodomys","ordii",38,"Control"
1981,"Dipodomys","ordii",40,"Control"
1981,"Dipodomys","ordii",47,"Control"
1981,"Dipodomys","ordii",54,"Control"
1981,"Dipodomys","ordii",60,"Control"
1981,"Dipodomys","ordii",33,"Control"
1981,"Dipodomys","ordii",48,"Control"
1981,"Dipodomys","ordii",50,"Control"
1981,"Dipodomys","ordii",52,"Control"
1981,"Dipodomys","ordii",52,"Control"
1981,"Dipodomys","ordii",58,"Control"
1981,"Dipodomys","ordii",29,"Control"
1981,"Dipodomys","ordii",33,"Control"
1981,"Dipodomys","ordii",38,"Control"
1981,"Dipodomys","ordii",44,"Control"
1981,"Dipodomys","ordii",46,"Control"
1981,"Dipodomys","ordii",47,"Control"
1981,"Dipodomys","ordii",49,"Control"
1981,"Dipodomys","ordii",50,"Control"
1981,"Dipodomys","ordii",51,"Control"
1981,"Dipodomys","ordii",53,"Control"
1981,"Dipodomys","ordii",53,"Control"
1981,"Dipodomys","ordii",54,"Control"
1982,"Dipodomys","ordii",40,"Control"
1982,"Dipodomys","ordii",41,"Control"
1982,"Dipodomys","ordii",42,"Control"
1982,"Dipodomys","ordii",43,"Control"
1982,"Dipodomys","ordii",44,"Control"
1982,"Dipodomys","ordii",45,"Control"
1982,"Dipodomys","ordii",46,"Control"
1982,"Dipodomys","ordii",46,"Control"
1982,"Dipodomys","ordii",47,"Control"
1982,"Dipodomys","ordii",59,"Control"
1982,"Dipodomys","ordii",61,"Control"
1982,"Dipodomys","ordii",63,"Control"
1982,"Dipodomys","ordii",45,"Long-term Krat Exclosure"
1982,"Dipodomys","ordii",43,"Control"
1982,"Dipodomys","ordii",44,"Control"
1982,"Dipodomys","ordii",46,"Control"
1982,"Dipodomys","ordii",47,"Control"
1982,"Dipodomys","ordii",49,"Control"
1982,"Dipodomys","ordii",49,"Control"
1982,"Dipodomys","ordii",49,"Control"
1982,"Dipodomys","ordii",50,"Control"
1982,"Dipodomys","ordii",50,"Control"
1982,"Dipodomys","ordii",51,"Control"
1982,"Dipodomys","ordii",51,"Control"
1982,"Dipodomys","ordii",51,"Control"
1982,"Dipodomys","ordii",52,"Control"
1982,"Dipodomys","ordii",52,"Control"
1982,"Dipodomys","ordii",53,"Control"
1982,"Dipodomys","ordii",54,"Control"
1982,"Dipodomys","ordii",38,"Control"
1982,"Dipodomys","ordii",43,"Control"
1982,"Dipodomys","ordii",48,"Control"
1982,"Dipodomys","ordii",48,"Control"
1982,"Dipodomys","ordii",50,"Control"
1982,"Dipodomys","ordii",24,"Control"
1982,"Dipodomys","ordii",30,"Control"
1982,"Dipodomys","ordii",36,"Control"
1982,"Dipodomys","ordii",40,"Control"
1982,"Dipodomys","ordii",48,"Control"
1982,"Dipodomys","ordii",48,"Control"
1982,"Dipodomys","ordii",52,"Control"
1982,"Dipodomys","ordii",52,"Control"
1982,"Dipodomys","ordii",54,"Control"
1982,"Dipodomys","ordii",59,"Control"
1982,"Dipodomys","ordii",59,"Control"
1982,"Dipodomys","ordii",52,"Control"
1983,"Dipodomys","ordii",36,"Control"
1983,"Dipodomys","ordii",38,"Control"
1983,"Dipodomys","ordii",44,"Control"
1983,"Dipodomys","ordii",47,"Control"
1983,"Dipodomys","ordii",49,"Control"
1983,"Dipodomys","ordii",53,"Control"
1983,"Dipodomys","ordii",34,"Control"
1983,"Dipodomys","ordii",34,"Control"
1983,"Dipodomys","ordii",35,"Control"
1983,"Dipodomys","ordii",45,"Control"
1983,"Dipodomys","ordii",46,"Control"
1983,"Dipodomys","ordii",46,"Control"
1983,"Dipodomys","ordii",47,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",49,"Control"
1983,"Dipodomys","ordii",49,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",52,"Control"
1983,"Dipodomys","ordii",53,"Control"
1983,"Dipodomys","ordii",54,"Control"
1983,"Dipodomys","ordii",54,"Control"
1983,"Dipodomys","ordii",34,"Control"
1983,"Dipodomys","ordii",38,"Control"
1983,"Dipodomys","ordii",39,"Control"
1983,"Dipodomys","ordii",39,"Control"
1983,"Dipodomys","ordii",43,"Control"
1983,"Dipodomys","ordii",43,"Control"
1983,"Dipodomys","ordii",43,"Control"
1983,"Dipodomys","ordii",44,"Control"
1983,"Dipodomys","ordii",46,"Control"
1983,"Dipodomys","ordii",49,"Control"
1983,"Dipodomys","ordii",53,"Control"
1983,"Dipodomys","ordii",37,"Control"
1983,"Dipodomys","ordii",38,"Control"
1983,"Dipodomys","ordii",39,"Control"
1983,"Dipodomys","ordii",42,"Control"
1983,"Dipodomys","ordii",45,"Control"
1983,"Dipodomys","ordii",46,"Control"
1983,"Dipodomys","ordii",47,"Control"
1983,"Dipodomys","ordii",47,"Control"
1983,"Dipodomys","ordii",47,"Control"
1983,"Dipodomys","ordii",47,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",49,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",51,"Control"
1983,"Dipodomys","ordii",51,"Control"
1983,"Dipodomys","ordii",52,"Control"
1983,"Dipodomys","ordii",56,"Control"
1983,"Dipodomys","ordii",15,"Control"
1983,"Dipodomys","ordii",19,"Control"
1983,"Dipodomys","ordii",32,"Control"
1983,"Dipodomys","ordii",38,"Control"
1983,"Dipodomys","ordii",43,"Control"
1983,"Dipodomys","ordii",44,"Control"
1983,"Dipodomys","ordii",46,"Control"
1983,"Dipodomys","ordii",46,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",50,"Control"
1983,"Dipodomys","ordii",36,"Control"
1983,"Dipodomys","ordii",48,"Control"
1983,"Dipodomys","ordii",53,"Control"
1983,"Dipodomys","ordii",53,"Control"
1983,"Dipodomys","ordii",53,"Control"
1983,"Dipodomys","ordii",56,"Control"
1984,"Dipodomys","ordii",36,"Control"
1984,"Dipodomys","ordii",43,"Control"
1984,"Dipodomys","ordii",45,"Control"
1984,"Dipodomys","ordii",46,"Control"
1984,"Dipodomys","ordii",49,"Control"
1984,"Dipodomys","ordii",49,"Control"
1984,"Dipodomys","ordii",50,"Control"
1984,"Dipodomys","ordii",51,"Control"
1984,"Dipodomys","ordii",56,"Control"
1984,"Dipodomys","ordii",38,"Control"
1984,"Dipodomys","ordii",20,"Control"
1984,"Dipodomys","ordii",26,"Control"
1984,"Dipodomys","ordii",40,"Control"
1984,"Dipodomys","ordii",40,"Control"
1984,"Dipodomys","ordii",46,"Control"
1984,"Dipodomys","ordii",46,"Control"
1984,"Dipodomys","ordii",49,"Control"
1984,"Dipodomys","ordii",51,"Control"
1984,"Dipodomys","ordii",52,"Control"
1984,"Dipodomys","ordii",52,"Control"
1984,"Dipodomys","ordii",52,"Control"
1984,"Dipodomys","ordii",52,"Control"
1984,"Dipodomys","ordii",53,"Control"
1984,"Dipodomys","ordii",54,"Control"
1984,"Dipodomys","ordii",55,"Control"
1984,"Dipodomys","ordii",56,"Control"
1984,"Dipodomys","ordii",57,"Control"
1984,"Dipodomys","ordii",59,"Control"
1984,"Dipodomys","ordii",63,"Control"
1984,"Dipodomys","ordii",65,"Control"
1984,"Dipodomys","ordii",25,"Control"
1984,"Dipodomys","ordii",28,"Control"
1984,"Dipodomys","ordii",40,"Control"
1984,"Dipodomys","ordii",46,"Control"
1984,"Dipodomys","ordii",46,"Control"
1984,"Dipodomys","ordii",46,"Control"
1984,"Dipodomys","ordii",51,"Control"
1984,"Dipodomys","ordii",54,"Control"
1984,"Dipodomys","ordii",57,"Control"
1984,"Dipodomys","ordii",60,"Control"
1984,"Dipodomys","ordii",36,"Control"
1984,"Dipodomys","ordii",48,"Control"
1984,"Dipodomys","ordii",48,"Control"
1984,"Dipodomys","ordii",49,"Control"
1984,"Dipodomys","ordii",51,"Control"
1984,"Dipodomys","ordii",54,"Control"
1984,"Dipodomys","ordii",40,"Control"
1984,"Dipodomys","ordii",43,"Control"
1984,"Dipodomys","ordii",45,"Control"
1984,"Dipodomys","ordii",48,"Control"
1984,"Dipodomys","ordii",48,"Control"
1984,"Dipodomys","ordii",51,"Control"
1984,"Dipodomys","ordii",54,"Control"
1984,"Dipodomys","ordii",54,"Control"
1984,"Dipodomys","ordii",54,"Control"
1984,"Dipodomys","ordii",59,"Control"
1984,"Dipodomys","ordii",52,"Control"
1984,"Dipodomys","ordii",64,"Control"
1985,"Dipodomys","ordii",12,"Control"
1985,"Dipodomys","ordii",33,"Control"
1985,"Dipodomys","ordii",41,"Control"
1985,"Dipodomys","ordii",41,"Control"
1985,"Dipodomys","ordii",44,"Control"
1985,"Dipodomys","ordii",46,"Control"
1985,"Dipodomys","ordii",47,"Control"
1985,"Dipodomys","ordii",47,"Control"
1985,"Dipodomys","ordii",48,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",52,"Control"
1985,"Dipodomys","ordii",52,"Control"
1985,"Dipodomys","ordii",52,"Control"
1985,"Dipodomys","ordii",52,"Control"
1985,"Dipodomys","ordii",54,"Control"
1985,"Dipodomys","ordii",56,"Control"
1985,"Dipodomys","ordii",37,"Control"
1985,"Dipodomys","ordii",40,"Control"
1985,"Dipodomys","ordii",43,"Control"
1985,"Dipodomys","ordii",45,"Control"
1985,"Dipodomys","ordii",47,"Control"
1985,"Dipodomys","ordii",48,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",54,"Control"
1985,"Dipodomys","ordii",30,"Control"
1985,"Dipodomys","ordii",34,"Control"
1985,"Dipodomys","ordii",37,"Control"
1985,"Dipodomys","ordii",37,"Control"
1985,"Dipodomys","ordii",41,"Control"
1985,"Dipodomys","ordii",42,"Control"
1985,"Dipodomys","ordii",43,"Control"
1985,"Dipodomys","ordii",44,"Control"
1985,"Dipodomys","ordii",44,"Control"
1985,"Dipodomys","ordii",45,"Control"
1985,"Dipodomys","ordii",45,"Control"
1985,"Dipodomys","ordii",46,"Control"
1985,"Dipodomys","ordii",46,"Control"
1985,"Dipodomys","ordii",47,"Control"
1985,"Dipodomys","ordii",48,"Control"
1985,"Dipodomys","ordii",48,"Control"
1985,"Dipodomys","ordii",49,"Control"
1985,"Dipodomys","ordii",52,"Control"
1985,"Dipodomys","ordii",53,"Control"
1985,"Dipodomys","ordii",53,"Control"
1985,"Dipodomys","ordii",39,"Control"
1985,"Dipodomys","ordii",40,"Control"
1985,"Dipodomys","ordii",45,"Control"
1985,"Dipodomys","ordii",47,"Control"
1985,"Dipodomys","ordii",49,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",52,"Control"
1985,"Dipodomys","ordii",53,"Control"
1985,"Dipodomys","ordii",54,"Control"
1985,"Dipodomys","ordii",58,"Control"
1985,"Dipodomys","ordii",59,"Control"
1985,"Dipodomys","ordii",62,"Control"
1985,"Dipodomys","ordii",40,"Control"
1985,"Dipodomys","ordii",40,"Control"
1985,"Dipodomys","ordii",41,"Control"
1985,"Dipodomys","ordii",41,"Control"
1985,"Dipodomys","ordii",41,"Control"
1985,"Dipodomys","ordii",44,"Control"
1985,"Dipodomys","ordii",45,"Control"
1985,"Dipodomys","ordii",46,"Control"
1985,"Dipodomys","ordii",46,"Control"
1985,"Dipodomys","ordii",47,"Control"
1985,"Dipodomys","ordii",48,"Control"
1985,"Dipodomys","ordii",48,"Control"
1985,"Dipodomys","ordii",49,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",53,"Control"
1985,"Dipodomys","ordii",54,"Control"
1985,"Dipodomys","ordii",55,"Control"
1985,"Dipodomys","ordii",58,"Control"
1985,"Dipodomys","ordii",59,"Control"
1985,"Dipodomys","ordii",63,"Control"
1985,"Dipodomys","ordii",54,"Control"
1985,"Dipodomys","ordii",20,"Control"
1985,"Dipodomys","ordii",38,"Control"
1985,"Dipodomys","ordii",45,"Control"
1985,"Dipodomys","ordii",46,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",50,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",51,"Control"
1985,"Dipodomys","ordii",54,"Control"
1985,"Dipodomys","ordii",55,"Control"
1985,"Dipodomys","ordii",59,"Control"
1985,"Dipodomys","ordii",45,"Control"
1986,"Dipodomys","ordii",40,"Control"
1986,"Dipodomys","ordii",44,"Control"
1986,"Dipodomys","ordii",48,"Control"
1986,"Dipodomys","ordii",57,"Control"
1986,"Dipodomys","ordii",62,"Control"
1986,"Dipodomys","ordii",68,"Control"
1986,"Dipodomys","ordii",50,"Control"
1986,"Dipodomys","ordii",50,"Control"
1986,"Dipodomys","ordii",50,"Control"
1986,"Dipodomys","ordii",51,"Control"
1986,"Dipodomys","ordii",52,"Control"
1986,"Dipodomys","ordii",52,"Control"
1986,"Dipodomys","ordii",48,"Control"
1986,"Dipodomys","ordii",49,"Control"
1986,"Dipodomys","ordii",51,"Control"
1986,"Dipodomys","ordii",53,"Control"
1986,"Dipodomys","ordii",54,"Control"
1986,"Dipodomys","ordii",55,"Control"
1986,"Dipodomys","ordii",57,"Control"
1986,"Dipodomys","ordii",58,"Control"
1986,"Dipodomys","ordii",63,"Control"
1986,"Dipodomys","ordii",22,"Control"
1986,"Dipodomys","ordii",29,"Control"
1986,"Dipodomys","ordii",44,"Control"
1986,"Dipodomys","ordii",51,"Control"
1986,"Dipodomys","ordii",38,"Control"
1986,"Dipodomys","ordii",42,"Control"
1986,"Dipodomys","ordii",45,"Control"
1986,"Dipodomys","ordii",48,"Control"
1986,"Dipodomys","ordii",48,"Control"
1986,"Dipodomys","ordii",49,"Control"
1986,"Dipodomys","ordii",49,"Control"
1986,"Dipodomys","ordii",51,"Control"
1986,"Dipodomys","ordii",52,"Control"
1986,"Dipodomys","ordii",55,"Control"
1986,"Dipodomys","ordii",18,"Control"
1986,"Dipodomys","ordii",30,"Control"
1986,"Dipodomys","ordii",30,"Control"
1986,"Dipodomys","ordii",51,"Control"
1986,"Dipodomys","ordii",52,"Control"
1986,"Dipodomys","ordii",52,"Control"
1986,"Dipodomys","ordii",53,"Control"
1986,"Dipodomys","ordii",54,"Control"
1986,"Dipodomys","ordii",54,"Control"
1986,"Dipodomys","ordii",57,"Control"
1986,"Dipodomys","ordii",60,"Control"
1986,"Dipodomys","ordii",61,"Control"
1986,"Dipodomys","ordii",63,"Control"
1986,"Dipodomys","ordii",69,"Control"
1987,"Dipodomys","ordii",39,"Control"
1987,"Dipodomys","ordii",46,"Control"
1987,"Dipodomys","ordii",46,"Control"
1987,"Dipodomys","ordii",48,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",52,"Control"
1987,"Dipodomys","ordii",52,"Control"
1987,"Dipodomys","ordii",52,"Control"
1987,"Dipodomys","ordii",53,"Control"
1987,"Dipodomys","ordii",53,"Control"
1987,"Dipodomys","ordii",53,"Control"
1987,"Dipodomys","ordii",55,"Control"
1987,"Dipodomys","ordii",56,"Control"
1987,"Dipodomys","ordii",57,"Control"
1987,"Dipodomys","ordii",39,"Control"
1987,"Dipodomys","ordii",43,"Control"
1987,"Dipodomys","ordii",62,"Control"
1987,"Dipodomys","ordii",54,"Control"
1987,"Dipodomys","ordii",54,"Control"
1987,"Dipodomys","ordii",55,"Control"
1987,"Dipodomys","ordii",57,"Control"
1987,"Dipodomys","ordii",57,"Control"
1987,"Dipodomys","ordii",57,"Control"
1987,"Dipodomys","ordii",58,"Control"
1987,"Dipodomys","ordii",58,"Control"
1987,"Dipodomys","ordii",58,"Control"
1987,"Dipodomys","ordii",59,"Control"
1987,"Dipodomys","ordii",41,"Control"
1987,"Dipodomys","ordii",24,"Control"
1987,"Dipodomys","ordii",41,"Control"
1987,"Dipodomys","ordii",50,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",53,"Control"
1987,"Dipodomys","ordii",53,"Control"
1987,"Dipodomys","ordii",54,"Control"
1987,"Dipodomys","ordii",55,"Control"
1987,"Dipodomys","ordii",57,"Control"
1987,"Dipodomys","ordii",57,"Control"
1987,"Dipodomys","ordii",59,"Control"
1987,"Dipodomys","ordii",60,"Control"
1987,"Dipodomys","ordii",44,"Control"
1987,"Dipodomys","ordii",46,"Control"
1987,"Dipodomys","ordii",20,"Control"
1987,"Dipodomys","ordii",24,"Control"
1987,"Dipodomys","ordii",37,"Control"
1987,"Dipodomys","ordii",38,"Control"
1987,"Dipodomys","ordii",40,"Control"
1987,"Dipodomys","ordii",42,"Control"
1987,"Dipodomys","ordii",44,"Control"
1987,"Dipodomys","ordii",45,"Control"
1987,"Dipodomys","ordii",49,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",51,"Control"
1987,"Dipodomys","ordii",52,"Control"
1987,"Dipodomys","ordii",52,"Control"
1987,"Dipodomys","ordii",53,"Control"
1987,"Dipodomys","ordii",54,"Control"
1987,"Dipodomys","ordii",54,"Control"
1987,"Dipodomys","ordii",54,"Control"
1987,"Dipodomys","ordii",55,"Control"
1987,"Dipodomys","ordii",56,"Control"
1987,"Dipodomys","ordii",58,"Control"
1987,"Dipodomys","ordii",58,"Control"
1987,"Dipodomys","ordii",62,"Control"
1987,"Dipodomys","ordii",36,"Control"
1987,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",43,"Control"
1988,"Dipodomys","ordii",44,"Control"
1988,"Dipodomys","ordii",48,"Control"
1988,"Dipodomys","ordii",48,"Control"
1988,"Dipodomys","ordii",50,"Control"
1988,"Dipodomys","ordii",50,"Control"
1988,"Dipodomys","ordii",50,"Control"
1988,"Dipodomys","ordii",51,"Control"
1988,"Dipodomys","ordii",51,"Control"
1988,"Dipodomys","ordii",51,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",55,"Control"
1988,"Dipodomys","ordii",56,"Control"
1988,"Dipodomys","ordii",56,"Control"
1988,"Dipodomys","ordii",61,"Control"
1988,"Dipodomys","ordii",61,"Control"
1988,"Dipodomys","ordii",62,"Control"
1988,"Dipodomys","ordii",62,"Control"
1988,"Dipodomys","ordii",65,"Control"
1988,"Dipodomys","ordii",35,"Control"
1988,"Dipodomys","ordii",40,"Control"
1988,"Dipodomys","ordii",44,"Control"
1988,"Dipodomys","ordii",50,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",55,"Control"
1988,"Dipodomys","ordii",56,"Control"
1988,"Dipodomys","ordii",43,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",32,"Control"
1988,"Dipodomys","ordii",33,"Control"
1988,"Dipodomys","ordii",38,"Control"
1988,"Dipodomys","ordii",41,"Control"
1988,"Dipodomys","ordii",43,"Control"
1988,"Dipodomys","ordii",44,"Control"
1988,"Dipodomys","ordii",45,"Control"
1988,"Dipodomys","ordii",46,"Control"
1988,"Dipodomys","ordii",46,"Control"
1988,"Dipodomys","ordii",48,"Control"
1988,"Dipodomys","ordii",49,"Control"
1988,"Dipodomys","ordii",49,"Control"
1988,"Dipodomys","ordii",49,"Control"
1988,"Dipodomys","ordii",49,"Control"
1988,"Dipodomys","ordii",50,"Control"
1988,"Dipodomys","ordii",50,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",52,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",55,"Control"
1988,"Dipodomys","ordii",55,"Control"
1988,"Dipodomys","ordii",56,"Control"
1988,"Dipodomys","ordii",56,"Control"
1988,"Dipodomys","ordii",57,"Control"
1988,"Dipodomys","ordii",58,"Control"
1988,"Dipodomys","ordii",58,"Control"
1988,"Dipodomys","ordii",53,"Control"
1988,"Dipodomys","ordii",54,"Control"
1988,"Dipodomys","ordii",55,"Control"
1988,"Dipodomys","ordii",56,"Control"
1988,"Dipodomys","ordii",24,"Control"
1988,"Dipodomys","ordii",49,"Control"
1988,"Dipodomys","ordii",49,"Control"
