"month","day","year","genus","species"
10,12,1980,"Dipodomys","merriami"
10,12,1980,"Dipodomys","merriami"
10,12,1980,"Onychomys","leucogaster"
10,12,1980,"Onychomys","torridus"
10,12,1980,"Dipodomys","merriami"
10,12,1980,"Onychomys","torridus"
10,12,1980,"Onychomys","leucogaster"
10,12,1980,"Onychomys","torridus"
10,12,1980,"Dipodomys","merriami"
10,12,1980,"Onychomys","torridus"
10,12,1980,"Dipodomys","merriami"
10,12,1980,"Chaetodipus","penicillatus"
10,12,1980,"Dipodomys","merriami"
11,8,1980,"Onychomys","torridus"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Peromyscus","eremicus"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Onychomys","torridus"
11,8,1980,"Neotoma","albigula"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Onychomys","torridus"
11,8,1980,"Onychomys","torridus"
11,8,1980,"Perognathus","flavus"
11,8,1980,"Dipodomys","ordii"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Onychomys","torridus"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Neotoma","albigula"
11,8,1980,"Dipodomys","ordii"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Neotoma","albigula"
11,8,1980,"Onychomys","leucogaster"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Perognathus","flavus"
11,8,1980,"Perognathus","flavus"
11,8,1980,"Dipodomys","ordii"
11,8,1980,"Dipodomys","ordii"
11,8,1980,"Onychomys","leucogaster"
11,8,1980,"Neotoma","albigula"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Dipodomys","merriami"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Onychomys","leucogaster"
11,8,1980,"Dipodomys","spectabilis"
11,8,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","ordii"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","ordii"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","ordii"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","ordii"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","ordii"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Perognathus","flavus"
11,9,1980,"Onychomys","leucogaster"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Onychomys","leucogaster"
11,9,1980,"Neotoma","albigula"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Onychomys","leucogaster"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Perognathus","flavus"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Onychomys","torridus"
11,9,1980,"Onychomys","leucogaster"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","spectabilis"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Onychomys","leucogaster"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Dipodomys","merriami"
11,9,1980,"Perognathus","flavus"
11,9,1980,"Onychomys","leucogaster"
11,9,1980,"Perognathus","flavus"
11,9,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Onychomys","torridus"
12,15,1980,"Dipodomys","ordii"
12,15,1980,"Dipodomys","ordii"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Neotoma","albigula"
12,15,1980,"Onychomys","torridus"
12,15,1980,"Onychomys","leucogaster"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Onychomys","leucogaster"
12,15,1980,"Neotoma","albigula"
12,15,1980,"Perognathus","flavus"
12,15,1980,"Dipodomys","ordii"
12,15,1980,"Onychomys","leucogaster"
12,15,1980,"Onychomys","torridus"
12,15,1980,"Onychomys","leucogaster"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Onychomys","torridus"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Onychomys","leucogaster"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Onychomys","torridus"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Perognathus","flavus"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","ordii"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","ordii"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Amphispiza","bilineata"
12,15,1980,"Onychomys","torridus"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Perognathus","flavus"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,15,1980,"Dipodomys","spectabilis"
12,15,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Peromyscus","maniculatus"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Onychomys","torridus"
12,16,1980,"Perognathus","flavus"
12,16,1980,"Neotoma","albigula"
12,16,1980,"Neotoma","albigula"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Onychomys","leucogaster"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Perognathus","flavus"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Onychomys","torridus"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Neotoma","albigula"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","spectabilis"
12,16,1980,"Dipodomys","ordii"
12,16,1980,"Onychomys","torridus"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Perognathus","flavus"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Onychomys","leucogaster"
12,16,1980,"Neotoma","albigula"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Peromyscus","eremicus"
12,16,1980,"Dipodomys","merriami"
12,16,1980,"Dipodomys","merriami"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Peromyscus","eremicus"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Neotoma","albigula"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Neotoma","albigula"
1,11,1981,"Dipodomys","ordii"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","ordii"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Reithrodontomys","megalotis"
1,11,1981,"Onychomys","leucogaster"
1,11,1981,"Callipepla","squamata"
1,11,1981,"Onychomys","torridus"
1,11,1981,"Amphispiza","bilineata"
1,11,1981,"Perognathus","flavus"
1,11,1981,"Onychomys","leucogaster"
1,11,1981,"Amphispiza","bilineata"
1,11,1981,"Amphispiza","bilineata"
1,11,1981,"Chaetodipus","penicillatus"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Reithrodontomys","megalotis"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","ordii"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Onychomys","torridus"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Callipepla","squamata"
1,11,1981,"Onychomys","leucogaster"
1,11,1981,"Onychomys","torridus"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Callipepla","squamata"
1,11,1981,"Dipodomys","ordii"
1,11,1981,"Onychomys","torridus"
1,11,1981,"Dipodomys","merriami"
1,11,1981,"Onychomys","leucogaster"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Dipodomys","spectabilis"
1,11,1981,"Onychomys","torridus"
1,11,1981,"Dipodomys","merriami"
1,12,1981,"Onychomys","leucogaster"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Onychomys","torridus"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Neotoma","albigula"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Onychomys","torridus"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Peromyscus","eremicus"
1,12,1981,"Peromyscus","maniculatus"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Amphispiza","bilineata"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Neotoma","albigula"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Onychomys","leucogaster"
1,12,1981,"Reithrodontomys","megalotis"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Perognathus","flavus"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Neotoma","albigula"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Onychomys","leucogaster"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Perognathus","flavus"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","ordii"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Onychomys","leucogaster"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","spectabilis"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Onychomys","leucogaster"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,12,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Onychomys","leucogaster"
1,31,1981,"Dipodomys","ordii"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Peromyscus","eremicus"
1,31,1981,"Neotoma","albigula"
1,31,1981,"Onychomys","leucogaster"
1,31,1981,"Neotoma","albigula"
1,31,1981,"Peromyscus","eremicus"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Peromyscus","eremicus"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Onychomys","leucogaster"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Perognathus","flavus"
1,31,1981,"Onychomys","leucogaster"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Perognathus","flavus"
1,31,1981,"Reithrodontomys","megalotis"
1,31,1981,"Chaetodipus","penicillatus"
1,31,1981,"Dipodomys","ordii"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Reithrodontomys","megalotis"
1,31,1981,"Neotoma","albigula"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Reithrodontomys","megalotis"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Onychomys","leucogaster"
1,31,1981,"Onychomys","torridus"
1,31,1981,"Onychomys","leucogaster"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","ordii"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Dipodomys","spectabilis"
1,31,1981,"Dipodomys","merriami"
1,31,1981,"Perognathus","flavus"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Perognathus","flavus"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Neotoma","albigula"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Onychomys","leucogaster"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","merriami"
2,1,1981,"Dipodomys","ordii"
2,1,1981,"Perognathus","flavus"
2,1,1981,"Dipodomys","spectabilis"
2,1,1981,"Dipodomys","merriami"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Reithrodontomys","megalotis"
3,8,1981,"Onychomys","leucogaster"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Reithrodontomys","megalotis"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Dipodomys","ordii"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Perognathus","flavus"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Dipodomys","ordii"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Perognathus","flavus"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Neotoma","albigula"
3,8,1981,"Dipodomys","ordii"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Dipodomys","spectabilis"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Dipodomys","merriami"
3,8,1981,"Onychomys","torridus"
3,8,1981,"Peromyscus","maniculatus"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Onychomys","leucogaster"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","ordii"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Onychomys","torridus"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","ordii"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Onychomys","torridus"
3,9,1981,"Onychomys","torridus"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Perognathus","flavus"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Peromyscus","eremicus"
3,9,1981,"Perognathus","flavus"
3,9,1981,"Onychomys","leucogaster"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Onychomys","leucogaster"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Onychomys","torridus"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Neotoma","albigula"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Perognathus","flavus"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Perognathus","flavus"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","merriami"
3,9,1981,"Dipodomys","spectabilis"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","spectabilis"
4,5,1981,"Perognathus","flavus"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","ordii"
4,5,1981,"Onychomys","leucogaster"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","ordii"
4,5,1981,"Perognathus","flavus"
4,5,1981,"Dipodomys","spectabilis"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","spectabilis"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","ordii"
4,5,1981,"Onychomys","leucogaster"
4,5,1981,"Dipodomys","spectabilis"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Onychomys","torridus"
4,5,1981,"Peromyscus","eremicus"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","ordii"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","ordii"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Onychomys","leucogaster"
4,5,1981,"Perognathus","flavus"
4,5,1981,"Spermophilus","spilosoma"
4,5,1981,"Neotoma","albigula"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Dipodomys","merriami"
4,5,1981,"Chaetodipus","penicillatus"
4,5,1981,"Spermophilus","spilosoma"
4,5,1981,"Onychomys","torridus"
4,5,1981,"Peromyscus","eremicus"
