"month","day","year","genus","species","plot_id","plot_type"
8,16,1983,"Dipodomys","spectabilis",4,"Control"
8,16,1983,"Dipodomys","spectabilis",8,"Control"
8,16,1983,"Chaetodipus","penicillatus",6,"Short-term Krat Exclosure"
8,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
8,16,1983,"Perognathus","flavus",6,"Short-term Krat Exclosure"
8,16,1983,"Chaetodipus","penicillatus",9,"Spectab exclosure"
8,16,1983,"Onychomys","torridus",1,"Spectab exclosure"
8,16,1983,"Perognathus","flavus",3,"Long-term Krat Exclosure"
8,16,1983,"Dipodomys","spectabilis",1,"Spectab exclosure"
8,16,1983,"Chaetodipus","penicillatus",4,"Control"
8,16,1983,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
8,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
8,16,1983,"Chaetodipus","penicillatus",9,"Spectab exclosure"
8,16,1983,"Neotoma","albigula",2,"Control"
8,16,1983,"Dipodomys","merriami",11,"Control"
8,16,1983,"Neotoma","albigula",15,"Long-term Krat Exclosure"
8,16,1983,"Dipodomys","merriami",1,"Spectab exclosure"
8,16,1983,"Dipodomys","spectabilis",11,"Control"
8,16,1983,"Dipodomys","merriami",9,"Spectab exclosure"
8,16,1983,"Dipodomys","merriami",11,"Control"
9,10,1983,"Dipodomys","spectabilis",12,"Control"
9,10,1983,"Neotoma","albigula",13,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","spectabilis",14,"Control"
9,10,1983,"Dipodomys","merriami",17,"Control"
9,10,1983,"Dipodomys","merriami",17,"Control"
9,10,1983,"Peromyscus","maniculatus",19,"Long-term Krat Exclosure"
9,10,1983,"Neotoma","albigula",12,"Control"
9,10,1983,"Dipodomys","ordii",20,"Short-term Krat Exclosure"
9,10,1983,"Neotoma","albigula",24,"Rodent Exclosure"
9,10,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
9,10,1983,"Sylvilagus","audubonii",17,"Control"
9,10,1983,"Dipodomys","ordii",24,"Rodent Exclosure"
9,10,1983,"Chaetodipus","penicillatus",12,"Control"
9,10,1983,"Dipodomys","merriami",22,"Control"
9,10,1983,"Neotoma","albigula",16,"Rodent Exclosure"
9,10,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
9,10,1983,"Neotoma","albigula",20,"Short-term Krat Exclosure"
9,10,1983,"Neotoma","albigula",19,"Long-term Krat Exclosure"
9,10,1983,"Amphispiza","bilineata",20,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
9,10,1983,"Dipodomys","spectabilis",22,"Control"
9,10,1983,"Neotoma","albigula",13,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","ordii",12,"Control"
9,10,1983,"Dipodomys","spectabilis",17,"Control"
9,10,1983,"Neotoma","albigula",18,"Short-term Krat Exclosure"
9,10,1983,"Perognathus","flavus",23,"Rodent Exclosure"
9,10,1983,"Dipodomys","merriami",17,"Control"
9,10,1983,"Sylvilagus","audubonii",17,"Control"
9,10,1983,"Dipodomys","ordii",12,"Control"
9,10,1983,"Sylvilagus","audubonii",22,"Control"
9,10,1983,"Dipodomys","merriami",12,"Control"
9,10,1983,"Dipodomys","merriami",14,"Control"
9,10,1983,"Peromyscus","eremicus",16,"Rodent Exclosure"
9,10,1983,"Dipodomys","ordii",14,"Control"
9,10,1983,"Dipodomys","spectabilis",18,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","spectabilis",22,"Control"
9,10,1983,"Spermophilus","spilosoma",14,"Control"
9,10,1983,"Dipodomys","merriami",22,"Control"
9,10,1983,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
9,10,1983,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
9,10,1983,"Dipodomys","spectabilis",22,"Control"
9,10,1983,"Sylvilagus","audubonii",24,"Rodent Exclosure"
9,10,1983,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
9,10,1983,"Sylvilagus","audubonii",12,"Control"
9,10,1983,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",12,"Control"
9,10,1983,"Neotoma","albigula",20,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",17,"Control"
9,10,1983,"Spermophilus","spilosoma",20,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
9,10,1983,"Dipodomys","merriami",14,"Control"
9,10,1983,"Neotoma","albigula",17,"Control"
9,10,1983,"Neotoma","albigula",17,"Control"
9,10,1983,"Dipodomys","ordii",12,"Control"
9,10,1983,"Neotoma","albigula",14,"Control"
9,10,1983,"Peromyscus","maniculatus",19,"Long-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
9,10,1983,"Dipodomys","merriami",22,"Control"
9,10,1983,"Onychomys","torridus",12,"Control"
9,10,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","ordii",14,"Control"
9,10,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
9,10,1983,"Dipodomys","merriami",12,"Control"
9,10,1983,"Onychomys","torridus",23,"Rodent Exclosure"
9,10,1983,"Neotoma","albigula",20,"Short-term Krat Exclosure"
9,11,1983,"Perognathus","flavus",11,"Control"
9,11,1983,"Dipodomys","merriami",2,"Control"
9,11,1983,"Onychomys","leucogaster",3,"Long-term Krat Exclosure"
9,11,1983,"Dipodomys","ordii",8,"Control"
9,11,1983,"Onychomys","leucogaster",3,"Long-term Krat Exclosure"
9,11,1983,"Dipodomys","spectabilis",11,"Control"
9,11,1983,"Dipodomys","spectabilis",8,"Control"
9,11,1983,"Spermophilus","spilosoma",2,"Control"
9,11,1983,"Dipodomys","spectabilis",5,"Rodent Exclosure"
9,11,1983,"Dipodomys","spectabilis",2,"Control"
9,11,1983,"Reithrodontomys","megalotis",10,"Rodent Exclosure"
9,11,1983,"Dipodomys","merriami",1,"Spectab exclosure"
9,11,1983,"Chaetodipus","penicillatus",3,"Long-term Krat Exclosure"
9,11,1983,"Chaetodipus","penicillatus",9,"Spectab exclosure"
9,11,1983,"Dipodomys","ordii",11,"Control"
9,11,1983,"Perognathus","flavus",8,"Control"
9,11,1983,"Dipodomys","ordii",1,"Spectab exclosure"
9,11,1983,"Dipodomys","spectabilis",2,"Control"
9,11,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
9,11,1983,"Neotoma","albigula",4,"Control"
9,11,1983,"Dipodomys","spectabilis",8,"Control"
9,11,1983,"Dipodomys","merriami",2,"Control"
9,11,1983,"Sylvilagus","audubonii",11,"Control"
9,11,1983,"Dipodomys","spectabilis",4,"Control"
9,11,1983,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
9,11,1983,"Dipodomys","ordii",11,"Control"
9,11,1983,"Neotoma","albigula",15,"Long-term Krat Exclosure"
9,11,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
9,11,1983,"Dipodomys","merriami",11,"Control"
9,11,1983,"Dipodomys","merriami",11,"Control"
9,11,1983,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
9,11,1983,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
9,11,1983,"Dipodomys","merriami",11,"Control"
9,11,1983,"Dipodomys","spectabilis",1,"Spectab exclosure"
9,11,1983,"Onychomys","torridus",2,"Control"
9,11,1983,"Dipodomys","spectabilis",2,"Control"
9,11,1983,"Dipodomys","ordii",11,"Control"
9,11,1983,"Dipodomys","merriami",1,"Spectab exclosure"
9,11,1983,"Neotoma","albigula",6,"Short-term Krat Exclosure"
9,11,1983,"Reithrodontomys","megalotis",7,"Rodent Exclosure"
9,11,1983,"Neotoma","albigula",1,"Spectab exclosure"
9,11,1983,"Dipodomys","merriami",1,"Spectab exclosure"
9,11,1983,"Onychomys","leucogaster",5,"Rodent Exclosure"
9,11,1983,"Dipodomys","spectabilis",8,"Control"
9,11,1983,"Perognathus","flavus",11,"Control"
9,11,1983,"Sylvilagus","audubonii",8,"Control"
9,11,1983,"Perognathus","flavus",1,"Spectab exclosure"
9,11,1983,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
9,11,1983,"Spermophilus","spilosoma",5,"Rodent Exclosure"
9,11,1983,"Neotoma","albigula",2,"Control"
9,11,1983,"Dipodomys","spectabilis",11,"Control"
9,11,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
9,11,1983,"Onychomys","torridus",15,"Long-term Krat Exclosure"
9,11,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
9,11,1983,"Dipodomys","ordii",8,"Control"
9,11,1983,"Peromyscus","maniculatus",7,"Rodent Exclosure"
9,11,1983,"Neotoma","albigula",2,"Control"
9,11,1983,"Dipodomys","merriami",11,"Control"
9,11,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
9,11,1983,"Perognathus","flavus",6,"Short-term Krat Exclosure"
9,11,1983,"Neotoma","albigula",9,"Spectab exclosure"
9,11,1983,"Dipodomys","merriami",1,"Spectab exclosure"
9,11,1983,"Chaetodipus","penicillatus",15,"Long-term Krat Exclosure"
9,11,1983,"Dipodomys","ordii",11,"Control"
9,11,1983,"Dipodomys","merriami",1,"Spectab exclosure"
9,11,1983,"Amphispiza","bilineata",4,"Control"
9,11,1983,"Chaetodipus","penicillatus",6,"Short-term Krat Exclosure"
9,11,1983,"Chaetodipus","penicillatus",2,"Control"
9,11,1983,"Dipodomys","ordii",6,"Short-term Krat Exclosure"
9,11,1983,"Neotoma","albigula",2,"Control"
9,11,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
9,11,1983,"Onychomys","leucogaster",6,"Short-term Krat Exclosure"
9,11,1983,"Neotoma","albigula",11,"Control"
9,11,1983,"Dipodomys","spectabilis",4,"Control"
9,11,1983,"Dipodomys","spectabilis",1,"Spectab exclosure"
9,11,1983,"Dipodomys","merriami",2,"Control"
9,11,1983,"Dipodomys","spectabilis",8,"Control"
9,11,1983,"Dipodomys","merriami",4,"Control"
9,11,1983,"Dipodomys","spectabilis",11,"Control"
9,11,1983,"Spermophilus","spilosoma",10,"Rodent Exclosure"
9,11,1983,"Dipodomys","merriami",9,"Spectab exclosure"
10,15,1983,"Dipodomys","spectabilis",18,"Short-term Krat Exclosure"
10,15,1983,"Peromyscus","maniculatus",15,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
10,15,1983,"Onychomys","leucogaster",18,"Short-term Krat Exclosure"
10,15,1983,"Perognathus","flavus",22,"Control"
10,15,1983,"Neotoma","albigula",13,"Short-term Krat Exclosure"
10,15,1983,"Perognathus","flavus",17,"Control"
10,15,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
10,15,1983,"Neotoma","albigula",18,"Short-term Krat Exclosure"
10,15,1983,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",22,"Control"
10,15,1983,"Dipodomys","merriami",22,"Control"
10,15,1983,"Dipodomys","ordii",18,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",17,"Control"
10,15,1983,"Campylorhynchus","brunneicapillus",15,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",13,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",22,"Control"
10,15,1983,"Dipodomys","merriami",17,"Control"
10,15,1983,"Dipodomys","ordii",18,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",22,"Control"
10,15,1983,"Onychomys","leucogaster",14,"Control"
10,15,1983,"Dipodomys","merriami",17,"Control"
10,15,1983,"Campylorhynchus","brunneicapillus",13,"Short-term Krat Exclosure"
10,15,1983,"Neotoma","albigula",22,"Control"
10,15,1983,"Reithrodontomys","megalotis",19,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","ordii",20,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",17,"Control"
10,15,1983,"Dipodomys","spectabilis",17,"Control"
10,15,1983,"Onychomys","torridus",18,"Short-term Krat Exclosure"
10,15,1983,"Onychomys","torridus",19,"Long-term Krat Exclosure"
10,15,1983,"Onychomys","torridus",17,"Control"
10,15,1983,"Dipodomys","spectabilis",18,"Short-term Krat Exclosure"
10,15,1983,"Peromyscus","maniculatus",19,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",22,"Control"
10,15,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",22,"Control"
10,15,1983,"Neotoma","albigula",15,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",22,"Control"
10,15,1983,"Dipodomys","merriami",14,"Control"
10,15,1983,"Onychomys","torridus",17,"Control"
10,15,1983,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
10,15,1983,"Perognathus","flavus",21,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","ordii",14,"Control"
10,15,1983,"Dipodomys","ordii",17,"Control"
10,15,1983,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
10,15,1983,"Peromyscus","eremicus",19,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","spectabilis",13,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",22,"Control"
10,15,1983,"Neotoma","albigula",21,"Long-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
10,15,1983,"Dipodomys","merriami",14,"Control"
10,15,1983,"Onychomys","torridus",14,"Control"
10,16,1983,"Dipodomys","spectabilis",2,"Control"
10,16,1983,"Neotoma","albigula",3,"Long-term Krat Exclosure"
10,16,1983,"Dipodomys","ordii",11,"Control"
10,16,1983,"Dipodomys","merriami",11,"Control"
10,16,1983,"Dipodomys","merriami",4,"Control"
10,16,1983,"Neotoma","albigula",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","spectabilis",11,"Control"
10,16,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
10,16,1983,"Neotoma","albigula",1,"Spectab exclosure"
10,16,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
10,16,1983,"Onychomys","torridus",12,"Control"
10,16,1983,"Onychomys","torridus",2,"Control"
10,16,1983,"Dipodomys","spectabilis",12,"Control"
10,16,1983,"Dipodomys","ordii",9,"Spectab exclosure"
10,16,1983,"Dipodomys","ordii",9,"Spectab exclosure"
10,16,1983,"Dipodomys","merriami",2,"Control"
10,16,1983,"Dipodomys","spectabilis",4,"Control"
10,16,1983,"Dipodomys","merriami",1,"Spectab exclosure"
10,16,1983,"Neotoma","albigula",12,"Control"
10,16,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
10,16,1983,"Dipodomys","spectabilis",2,"Control"
10,16,1983,"Onychomys","torridus",12,"Control"
10,16,1983,"Dipodomys","merriami",1,"Spectab exclosure"
10,16,1983,"Neotoma","albigula",24,"Rodent Exclosure"
10,16,1983,"Dipodomys","ordii",24,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",11,"Control"
10,16,1983,"Dipodomys","ordii",12,"Control"
10,16,1983,"Onychomys","torridus",2,"Control"
10,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",12,"Control"
10,16,1983,"Dipodomys","merriami",9,"Spectab exclosure"
10,16,1983,"Dipodomys","spectabilis",1,"Spectab exclosure"
10,16,1983,"Dipodomys","spectabilis",2,"Control"
10,16,1983,"Dipodomys","merriami",1,"Spectab exclosure"
10,16,1983,"Dipodomys","spectabilis",1,"Spectab exclosure"
10,16,1983,"Neotoma","albigula",2,"Control"
10,16,1983,"Dipodomys","spectabilis",2,"Control"
10,16,1983,"Neotoma","albigula",6,"Short-term Krat Exclosure"
10,16,1983,"Dipodomys","spectabilis",4,"Control"
10,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",12,"Control"
10,16,1983,"Reithrodontomys","megalotis",11,"Control"
10,16,1983,"Dipodomys","merriami",11,"Control"
10,16,1983,"Dipodomys","ordii",2,"Control"
10,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",12,"Control"
10,16,1983,"Dipodomys","spectabilis",11,"Control"
10,16,1983,"Dipodomys","merriami",6,"Short-term Krat Exclosure"
10,16,1983,"Peromyscus","maniculatus",24,"Rodent Exclosure"
10,16,1983,"Onychomys","torridus",12,"Control"
10,16,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
10,16,1983,"Dipodomys","ordii",4,"Control"
10,16,1983,"Dipodomys","ordii",9,"Spectab exclosure"
10,16,1983,"Dipodomys","merriami",3,"Long-term Krat Exclosure"
10,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
10,16,1983,"Dipodomys","ordii",11,"Control"
10,16,1983,"Dipodomys","merriami",9,"Spectab exclosure"
10,16,1983,"Dipodomys","merriami",1,"Spectab exclosure"
10,16,1983,"Dipodomys","merriami",4,"Control"
10,16,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
10,16,1983,"Dipodomys","spectabilis",4,"Control"
10,16,1983,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
10,16,1983,"Dipodomys","spectabilis",9,"Spectab exclosure"
10,16,1983,"Neotoma","albigula",2,"Control"
10,16,1983,"Chaetodipus","penicillatus",1,"Spectab exclosure"
10,16,1983,"Onychomys","leucogaster",3,"Long-term Krat Exclosure"
10,16,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",11,"Control"
10,16,1983,"Dipodomys","spectabilis",1,"Spectab exclosure"
10,16,1983,"Dipodomys","ordii",9,"Spectab exclosure"
10,16,1983,"Dipodomys","spectabilis",5,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",12,"Control"
10,16,1983,"Neotoma","albigula",24,"Rodent Exclosure"
10,16,1983,"Dipodomys","merriami",11,"Control"
11,12,1983,"Dipodomys","merriami",22,"Control"
11,12,1983,"Onychomys","torridus",21,"Long-term Krat Exclosure"
11,12,1983,"Onychomys","torridus",13,"Short-term Krat Exclosure"
11,12,1983,"Perognathus","flavus",19,"Long-term Krat Exclosure"
11,12,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
11,12,1983,"Neotoma","albigula",13,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","spectabilis",13,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","merriami",12,"Control"
11,12,1983,"Neotoma","albigula",24,"Rodent Exclosure"
11,12,1983,"Dipodomys","merriami",17,"Control"
11,12,1983,"Onychomys","torridus",18,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","spectabilis",12,"Control"
11,12,1983,"Dipodomys","spectabilis",13,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","merriami",22,"Control"
11,12,1983,"Onychomys","torridus",13,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","spectabilis",14,"Control"
11,12,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
11,12,1983,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
11,12,1983,"Onychomys","torridus",24,"Rodent Exclosure"
11,12,1983,"Peromyscus","maniculatus",24,"Rodent Exclosure"
11,12,1983,"Dipodomys","ordii",12,"Control"
11,12,1983,"Onychomys","leucogaster",13,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","ordii",24,"Rodent Exclosure"
11,12,1983,"Onychomys","torridus",21,"Long-term Krat Exclosure"
11,12,1983,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
11,12,1983,"Dipodomys","ordii",20,"Short-term Krat Exclosure"
11,12,1983,"Onychomys","torridus",14,"Control"
11,12,1983,"Dipodomys","spectabilis",22,"Control"
11,12,1983,"Peromyscus","maniculatus",16,"Rodent Exclosure"
11,12,1983,"Reithrodontomys","megalotis",21,"Long-term Krat Exclosure"
11,12,1983,"Dipodomys","ordii",18,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","ordii",12,"Control"
11,12,1983,"Dipodomys","merriami",20,"Short-term Krat Exclosure"
11,12,1983,"Onychomys","leucogaster",13,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","spectabilis",18,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","ordii",12,"Control"
11,12,1983,"Reithrodontomys","megalotis",24,"Rodent Exclosure"
11,12,1983,"Dipodomys","merriami",22,"Control"
11,12,1983,"Dipodomys","merriami",17,"Control"
11,12,1983,"Onychomys","torridus",21,"Long-term Krat Exclosure"
11,12,1983,"Dipodomys","merriami",14,"Control"
11,12,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
11,12,1983,"Dipodomys","ordii",12,"Control"
11,12,1983,"Dipodomys","spectabilis",22,"Control"
11,12,1983,"Dipodomys","merriami",17,"Control"
11,12,1983,"Onychomys","leucogaster",12,"Control"
11,12,1983,"Dipodomys","ordii",12,"Control"
11,12,1983,"Dipodomys","merriami",24,"Rodent Exclosure"
11,12,1983,"Dipodomys","merriami",18,"Short-term Krat Exclosure"
11,12,1983,"Onychomys","torridus",12,"Control"
11,12,1983,"Dipodomys","spectabilis",22,"Control"
11,12,1983,"Dipodomys","ordii",12,"Control"
11,12,1983,"Dipodomys","merriami",22,"Control"
11,12,1983,"Reithrodontomys","megalotis",23,"Rodent Exclosure"
11,12,1983,"Dipodomys","merriami",12,"Control"
11,12,1983,"Perognathus","flavus",22,"Control"
11,12,1983,"Dipodomys","ordii",14,"Control"
11,12,1983,"Dipodomys","spectabilis",17,"Control"
11,12,1983,"Dipodomys","merriami",12,"Control"
11,12,1983,"Onychomys","torridus",22,"Control"
11,12,1983,"Dipodomys","merriami",12,"Control"
11,12,1983,"Dipodomys","merriami",22,"Control"
11,12,1983,"Dipodomys","merriami",12,"Control"
11,12,1983,"Dipodomys","merriami",13,"Short-term Krat Exclosure"
11,12,1983,"Neotoma","albigula",24,"Rodent Exclosure"
11,12,1983,"Dipodomys","spectabilis",12,"Control"
11,12,1983,"Dipodomys","spectabilis",12,"Control"
11,12,1983,"Neotoma","albigula",24,"Rodent Exclosure"
11,12,1983,"Perognathus","flavus",21,"Long-term Krat Exclosure"
11,12,1983,"Dipodomys","spectabilis",20,"Short-term Krat Exclosure"
11,13,1983,"Dipodomys","spectabilis",2,"Control"
11,13,1983,"Reithrodontomys","megalotis",3,"Long-term Krat Exclosure"
11,13,1983,"Dipodomys","merriami",5,"Rodent Exclosure"
11,13,1983,"Dipodomys","spectabilis",6,"Short-term Krat Exclosure"
11,13,1983,"Dipodomys","merriami",2,"Control"
11,13,1983,"Dipodomys","spectabilis",11,"Control"
11,13,1983,"Onychomys","torridus",15,"Long-term Krat Exclosure"
11,13,1983,"Dipodomys","ordii",1,"Spectab exclosure"
11,13,1983,"Dipodomys","merriami",4,"Control"
11,13,1983,"Neotoma","albigula",1,"Spectab exclosure"
11,13,1983,"Onychomys","leucogaster",5,"Rodent Exclosure"
